date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/03,2330,凱基-台北,9268,937,237,700,5.19,1,buy
9/03,2330,花旗環球,1590,249,1155,-906,6.72,1,sell
9/03,2330,元大證券,9800,806,335,471,3.49,2,buy
9/03,2330,港商野村,1560,463,1252,-789,5.85,2,sell
9/03,2330,永豐金-匯立,0039004100380031,501,213,288,2.14,3,buy
9/03,2330,香港上海匯豐,8960,122,474,-352,2.61,3,sell
9/03,2330,新加坡商瑞銀,1650,1192,905,287,2.13,4,buy
9/03,2330,台灣摩根士丹利,1470,1377,1603,-226,1.68,4,sell
9/03,2330,中國信託,6160,287,69,218,1.62,5,buy
9/03,2330,美商高盛,1480,752,891,-139,1.03,5,sell
9/03,2330,統一-南京,0035003800350055,120,0,120,0.89,6,buy
9/03,2330,美林,1440,239,354,-115,0.85,6,sell
9/03,2330,凱基-中山,9229,92,0,92,0.68,7,buy
9/03,2330,永豐金證券,0039004100300030,117,213,-96,0.71,7,sell
9/03,2330,元大-豐原站前,0039003800390057,111,58,53,0.39,8,buy
9/03,2330,富邦-台南,9667,7,89,-82,0.61,8,sell
9/03,2330,華南永昌,9300,95,45,50,0.37,9,buy
9/03,2330,法銀巴黎,8900,104,177,-73,0.54,9,sell
9/03,2330,台灣企銀,1110,43,0,43,0.32,10,buy
9/03,2330,第一金-高雄,5383,7,73,-66,0.49,10,sell
9/03,2330,玉山證券,8840,49,7,42,0.31,11,buy
9/03,2330,大和國泰,8890,97,157,-60,0.45,11,sell
9/03,2330,凱基-雙和,0039003200300043,40,0,40,0.3,12,buy
9/03,2330,元大-土城永寧,9875,8,58,-50,0.37,12,sell
9/03,2330,兆豐-忠孝,0037003000300061,80,52,28,0.21,13,buy
9/03,2330,港商麥格理,1360,55,100,-45,0.33,13,sell
9/03,2330,台新-文心,003900420032007a,32,5,27,0.2,14,buy
9/03,2330,統一,5850,116,150,-34,0.25,14,sell
9/03,2330,國票-台南,0037003700390044,25,0,25,0.19,15,buy
9/03,2330,凱基-信義,9216,1,27,-26,0.19,15,sell
9/03,2317,台灣摩根士丹利,1470,2761,1638,1123,3.82,1,buy
9/03,2317,美商高盛,1480,1864,5680,-3816,12.99,1,sell
9/03,2317,凱基,9200,1243,261,982,3.34,2,buy
9/03,2317,港商野村,1560,462,1985,-1523,5.18,2,sell
9/03,2317,美林,1440,1496,656,840,2.86,3,buy
9/03,2317,新加坡商瑞銀,1650,662,2056,-1394,4.74,3,sell
9/03,2317,元大證券,9800,1650,877,773,2.63,4,buy
9/03,2317,統一,5850,63,650,-587,2.0,4,sell
9/03,2317,富邦證券,9600,802,200,602,2.05,5,buy
9/03,2317,群益金鼎,9100,63,615,-552,1.88,5,sell
9/03,2317,凱基-台北,9268,888,466,422,1.44,6,buy
9/03,2317,元大-中崙,9813,8,114,-106,0.36,6,sell
9/03,2317,永豐金-匯立,0039004100380031,368,66,302,1.03,7,buy
9/03,2317,元大-新竹經國,9859,11,107,-96,0.33,7,sell
9/03,2317,港商麥格理,1360,269,0,269,0.92,8,buy
9/03,2317,花旗環球,1590,291,377,-86,0.29,8,sell
9/03,2317,中國信託,6160,275,44,231,0.79,9,buy
9/03,2317,凱基-台南,9211,29,112,-83,0.28,9,sell
9/03,2317,群益金鼎-敦南,9101,111,1,110,0.37,10,buy
9/03,2317,永豐金-古亭,0039004100390064,23,97,-74,0.25,10,sell
9/03,2317,富邦-仁愛,9676,132,25,107,0.36,11,buy
9/03,2317,兆豐-桃園,003700300030004d,9,77,-68,0.23,11,sell
9/03,2317,元大-南京,9862,116,18,98,0.33,12,buy
9/03,2317,香港上海匯豐,8960,0,66,-66,0.22,12,sell
9/03,2317,台新-板橋,0039004200320062,82,14,68,0.23,13,buy
9/03,2317,玉山-新莊,8842,36,101,-65,0.22,13,sell
9/03,2317,中國信託-高雄,003600310036004b,101,35,66,0.22,14,buy
9/03,2317,法銀巴黎,8900,116,179,-63,0.21,14,sell
9/03,2317,臺銀,1040,70,5,65,0.22,15,buy
9/03,2317,新光,8560,187,249,-62,0.21,15,sell
9/03,2454,新加坡商瑞銀,1650,1044,381,663,7.11,1,buy
9/03,2454,永豐金-匯立,0039004100380031,9,230,-221,2.37,1,sell
9/03,2454,元大證券,9800,704,297,407,4.37,2,buy
9/03,2454,美商高盛,1480,389,549,-160,1.72,2,sell
9/03,2454,台灣摩根士丹利,1470,692,345,347,3.72,3,buy
9/03,2454,花旗環球,1590,62,179,-117,1.26,3,sell
9/03,2454,富邦證券,9600,328,50,278,2.98,4,buy
9/03,2454,凱基,9200,109,222,-113,1.21,4,sell
