date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
4/24,2618,富邦-建國,9658,75,2,73,0.3,12,buy
4/24,2618,大昌-樹林,6461,23,166,-143,0.59,12,sell
4/24,2618,高橋-內壢,5323,73,0,73,0.3,13,buy
4/24,2618,凱基-台北,9268,1037,1167,-130,0.54,13,sell
4/24,2618,元大-成功,003900380039004c,100,28,72,0.3,14,buy
4/24,2618,凱基-永康,9278,7,100,-93,0.39,14,sell
4/24,2618,兆豐-小港,0037003000300052,70,4,66,0.27,15,buy
4/24,2618,元大-太平,0039003800310051,1,90,-89,0.37,15,sell
4/24,3037,美商高盛,1480,2406,807,1599,16.14,1,buy
4/24,3037,富邦證券,9600,335,1065,-730,7.37,1,sell
4/24,3037,港商麥格理,1360,342,0,342,3.45,2,buy
4/24,3037,台新-台北,0039004200320030,0,394,-394,3.98,2,sell
4/24,3037,凱基-台北,9268,309,60,249,2.51,3,buy
4/24,3037,國票-敦北法人,0037003700390063,2,383,-381,3.85,3,sell
4/24,3037,康和,8450,403,154,249,2.51,4,buy
4/24,3037,永豐金-新竹,0039004100390037,1,228,-227,2.29,4,sell
4/24,3037,法銀巴黎,8900,244,0,244,2.46,5,buy
4/24,3037,元大-忠孝鼎富,0039003800320046,0,220,-220,2.22,5,sell
4/24,3037,元大-土城永寧,9875,204,12,192,1.94,6,buy
4/24,3037,摩根大通,8440,134,265,-131,1.32,6,sell
4/24,3037,香港上海匯豐,8960,151,11,140,1.41,7,buy
4/24,3037,花旗環球,1590,1,132,-131,1.32,7,sell
4/24,3037,統一,5850,166,39,127,1.28,8,buy
4/24,3037,永豐金-匯立,0039004100380031,1,103,-102,1.03,8,sell
4/24,3037,永豐金證券,0039004100300030,303,235,68,0.69,9,buy
4/24,3037,宏遠證券,1260,0,101,-101,1.02,9,sell
4/24,3037,群益金鼎,9100,74,9,65,0.66,10,buy
4/24,3037,國票-中和,0037003700390058,1,100,-99,1.0,10,sell
4/24,3037,統一-城中,5854,128,63,65,0.66,11,buy
4/24,3037,新加坡商瑞銀,1650,80,168,-88,0.89,11,sell
4/24,3037,台新-建北,0039004200310038,64,7,57,0.58,12,buy
4/24,3037,台中銀,6110,2,79,-77,0.78,12,sell
4/24,3037,中國信託,6160,104,51,53,0.54,13,buy
4/24,3037,元大-南屯,9853,1,53,-52,0.53,13,sell
4/24,3037,元大證券,9800,545,494,51,0.51,14,buy
4/24,3037,元大-民生三民,0039003800390058,0,50,-50,0.5,14,sell
4/24,3037,美林,1440,158,109,49,0.49,15,buy
4/24,3037,元大-北府,0039003800300044,1,49,-48,0.48,15,sell
4/24,2345,美林,1440,310,48,262,5.26,1,buy
4/24,2345,中國信託,6160,7,280,-273,5.48,1,sell
4/24,2345,花旗環球,1590,297,41,256,5.14,2,buy
4/24,2345,兆豐證券,7000,10,125,-115,2.31,2,sell
4/24,2345,美商高盛,1480,468,283,185,3.71,3,buy
4/24,2345,大和國泰,8890,0,108,-108,2.17,3,sell
4/24,2345,統一,5850,188,64,124,2.49,4,buy
4/24,2345,國泰證券,8880,57,162,-105,2.11,4,sell
4/24,2345,凱基-台北,9268,639,531,108,2.17,5,buy
4/24,2345,康和,8450,2,102,-100,2.01,5,sell
4/24,2345,摩根大通,8440,383,276,107,2.15,6,buy
4/24,2345,凱基-站前,0039003200300046,25,120,-95,1.91,6,sell
4/24,2345,元大證券,9800,452,386,66,1.32,7,buy
4/24,2345,新加坡商瑞銀,1650,132,219,-87,1.75,7,sell
4/24,2345,華南永昌-忠孝,9325,63,1,62,1.24,8,buy
4/24,2345,港商麥格理,1360,1,67,-66,1.32,8,sell
4/24,2345,宏遠證券,1260,42,6,36,0.72,9,buy
4/24,2345,永豐金證券,0039004100300030,48,92,-44,0.88,9,sell
4/24,2345,港商野村,1560,78,47,31,0.62,10,buy
4/24,2345,華南永昌,9300,1,43,-42,0.84,10,sell
4/24,2345,群益金鼎-忠孝,0039003100380057,28,0,28,0.56,11,buy
4/24,2345,國票-敦北法人,0037003700390063,1,42,-41,0.82,11,sell
4/24,2345,永豐金-敦南,0039004100380046,24,3,21,0.42,12,buy
4/24,2345,凱基,9200,10,39,-29,0.58,12,sell
4/24,2345,台新-新營,0039004200310031,24,4,20,0.4,13,buy
4/24,2345,新光,8560,32,59,-27,0.54,13,sell
4/24,2345,康和-仁愛,0038003400350046,61,42,19,0.38,14,buy
4/24,2345,元大-敦化,9833,12,33,-21,0.42,14,sell
4/24,2345,元大-士林,003900380031006a,13,1,12,0.24,15,buy
4/24,2345,玉山證券,8840,7,26,-19,0.38,15,sell
4/24,3006,摩根大通,8440,483,118,365,3.57,1,buy
4/24,3006,台灣摩根士丹利,1470,71,388,-317,3.1,1,sell
4/24,3006,元大證券,9800,1011,769,242,2.37,2,buy
4/24,3006,美林,1440,89,386,-297,2.91,2,sell
4/24,3006,花旗環球,1590,240,0,240,2.35,3,buy
4/24,3006,新加坡商瑞銀,1650,76,315,-239,2.34,3,sell
4/24,3006,美商高盛,1480,671,512,159,1.56,4,buy
4/24,3006,台灣企銀-豐原,1118,51,208,-157,1.54,4,sell
4/24,3006,港商野村,1560,139,12,127,1.24,5,buy
4/24,3006,群益金鼎-新竹,9186,3,103,-100,0.98,5,sell
4/24,3006,凱基-台北,9268,1046,980,66,0.65,6,buy
4/24,3006,元大-內湖,003900380039004e,13,52,-39,0.38,6,sell
4/24,3006,群益金鼎-館前,0039003100330059,97,39,58,0.57,7,buy
4/24,3006,永豐金-新莊,0039004100390048,3,42,-39,0.38,7,sell
4/24,3006,元大-忠孝,9871,53,5,48,0.47,8,buy
4/24,3006,凱基,9200,0,38,-38,0.37,8,sell
4/24,3006,玉山-高雄,8843,49,9,40,0.39,9,buy
4/24,3006,富邦證券,9600,62,99,-37,0.36,9,sell
4/24,3006,永豐金-匯立,0039004100380031,35,0,35,0.34,10,buy
4/24,3006,統一-高雄,5851,0,33,-33,0.32,10,sell
4/24,3006,永豐金-信義,0039004100390052,32,0,32,0.31,11,buy
4/24,3006,凱基-士林,9238,4,37,-33,0.32,11,sell
4/24,3006,群益金鼎-東大,9135,49,20,29,0.28,12,buy
4/24,3006,元大-板橋三民,9879,4,35,-31,0.3,12,sell
4/24,3006,永豐金證券,0039004100300030,214,188,26,0.25,13,buy
4/24,3006,富邦-員林,9672,12,42,-30,0.29,13,sell
4/24,3006,中國信託,6160,47,21,26,0.25,14,buy
4/24,3006,福勝,6950,8,36,-28,0.27,14,sell
4/24,3006,元大-內湖民權,9867,36,12,24,0.24,15,buy
4/24,3006,華南永昌-鳳山,9331,3,28,-25,0.24,15,sell
4/24,2379,群益金鼎,9100,485,13,472,12.67,1,buy
4/24,2379,國泰證券,8880,0,738,-738,19.82,1,sell
4/24,2379,美林,1440,351,41,310,8.32,2,buy
4/24,2379,台灣摩根士丹利,1470,313,503,-190,5.1,2,sell
4/24,2379,台灣企銀,1110,190,0,190,5.1,3,buy
4/24,2379,富邦證券,9600,50,231,-181,4.86,3,sell
4/24,2379,新加坡商瑞銀,1650,169,60,109,2.93,4,buy
4/24,2379,國票-敦北法人,0037003700390063,1,111,-110,2.95,4,sell
4/24,2379,華南永昌-中正,9359,59,4,55,1.48,5,buy
4/24,2379,美商高盛,1480,172,270,-98,2.63,5,sell
4/24,2379,永豐金-匯立,0039004100380031,50,1,49,1.32,6,buy
4/24,2379,群益金鼎-丹鳳,0039003100380073,1,86,-85,2.28,6,sell
4/24,2379,凱基-台北,9268,231,194,37,0.99,7,buy
4/24,2379,港商麥格理,1360,0,66,-66,1.77,7,sell
4/24,2379,港商野村,1560,37,2,35,0.94,8,buy
4/24,2379,花旗環球,1590,88,139,-51,1.37,8,sell
4/24,2379,富邦-南京,0039003600310043,37,4,33,0.89,9,buy
4/24,2379,統一,5850,2,23,-21,0.56,9,sell
4/24,2379,元大-忠孝,9871,24,0,24,0.64,10,buy
4/24,2379,國泰-敦南,8888,12,28,-16,0.43,10,sell
4/24,2379,元大證券,9800,360,344,16,0.43,11,buy
4/24,2379,合庫-基隆,1025,0,12,-12,0.32,11,sell
4/24,2379,元大-永和,9891,14,0,14,0.38,12,buy
4/24,2379,凱基,9200,4,16,-12,0.32,12,sell
4/24,2379,台新-城中,0039004200320045,12,2,10,0.27,13,buy
4/24,2379,永豐金-敦北,0039004100380039,0,10,-10,0.27,13,sell
4/24,2379,第一金-新竹,0035003300380042,10,0,10,0.27,14,buy
4/24,2379,台新-世貿,0039004200320075,0,10,-10,0.27,14,sell
4/24,2379,元大-古亭,003900380039006b,14,4,10,0.27,15,buy
4/24,2379,國泰-高雄,8881,0,8,-8,0.21,15,sell
4/24,3034,永豐金證券,0039004100300030,804,46,758,11.49,1,buy
4/24,3034,元大證券,9800,336,590,-254,3.85,1,sell
4/24,3034,群益金鼎,9100,620,45,575,8.72,2,buy
4/24,3034,統一,5850,11,211,-200,3.03,2,sell
4/24,3034,台灣摩根士丹利,1470,805,560,245,3.71,3,buy
4/24,3034,富邦證券,9600,4,202,-198,3.0,3,sell
4/24,3034,摩根大通,8440,478,247,231,3.5,4,buy
4/24,3034,統一-新竹,5857,70,236,-166,2.52,4,sell
4/24,3034,花旗環球,1590,136,5,131,1.99,5,buy
4/24,3034,美林,1440,361,438,-77,1.17,5,sell
4/24,3034,大和國泰,8890,100,0,100,1.52,6,buy
4/24,3034,國泰證券,8880,17,74,-57,0.86,6,sell
4/24,3034,新加坡商瑞銀,1650,313,233,80,1.21,7,buy
4/24,3034,美商高盛,1480,270,321,-51,0.77,7,sell
4/24,3034,富邦-仁愛,9676,70,26,44,0.67,8,buy
4/24,3034,元大-六合,0039003800320043,3,53,-50,0.76,8,sell
4/24,3034,國票證券,7790,41,5,36,0.55,9,buy
4/24,3034,永豐金-敦北,0039004100380039,0,43,-43,0.65,9,sell
4/24,3034,元大-基隆孝二,003900380036004b,41,12,29,0.44,10,buy
4/24,3034,國泰-敦南,8888,55,89,-34,0.52,10,sell
4/24,3034,永豐金-竹科,0039004100390058,26,4,22,0.33,11,buy
4/24,3034,第一金-新竹,0035003300380042,1,32,-31,0.47,11,sell
4/24,3034,宏遠-桃園,1262,21,0,21,0.32,12,buy
4/24,3034,統一-城中,5854,2,33,-31,0.47,12,sell
4/24,3034,元大-台中,9812,24,10,14,0.21,13,buy
4/24,3034,國票-博愛,003700370039007a,0,31,-31,0.47,13,sell
4/24,3034,台新-成功,003900420032006d,14,1,13,0.2,14,buy
4/24,3034,台新-台北,0039004200320030,0,26,-26,0.39,14,sell
4/24,3034,華南永昌-新莊,9305,11,0,11,0.17,15,buy
4/24,3034,第一金-台南,5384,1,24,-23,0.35,15,sell
4/24,2412,彰銀,1230,600,4,596,6.63,1,buy
4/24,2412,富邦證券,9600,2,2477,-2475,27.53,1,sell
4/24,2412,凱基,9200,499,13,486,5.41,2,buy
4/24,2412,美林,1440,132,1144,-1012,11.26,2,sell
4/24,2412,新光,8560,462,11,451,5.02,3,buy
4/24,2412,玉山證券,8840,5,222,-217,2.41,3,sell
4/24,2412,台新-建北,0039004200310038,303,0,303,3.37,4,buy
4/24,2412,元大證券,9800,95,306,-211,2.35,4,sell
4/24,2412,元大-新盛,9869,300,0,300,3.34,5,buy
4/24,2412,國泰證券,8880,4,200,-196,2.18,5,sell
4/24,2412,摩根大通,8440,606,401,205,2.28,6,buy
4/24,2412,美商高盛,1480,824,997,-173,1.92,6,sell
4/24,2412,兆豐-南門,0037003000300067,161,0,161,1.79,7,buy
4/24,2412,台灣摩根士丹利,1470,179,349,-170,1.89,7,sell
4/24,2412,新加坡商瑞銀,1650,486,328,158,1.76,8,buy
4/24,2412,港商麥格理,1360,0,50,-50,0.56,8,sell
4/24,2412,台新,0039004200300030,128,7,121,1.35,9,buy
4/24,2412,花旗環球,1590,135,180,-45,0.5,9,sell
4/24,2412,港商野村,1560,100,1,99,1.1,10,buy
4/24,2412,統一-敦南,5852,0,40,-40,0.44,10,sell
4/24,2412,元大-彰化民生,003900380039004a,91,0,91,1.01,11,buy
4/24,2412,國票-南科,0037003700390065,0,26,-26,0.29,11,sell
4/24,2412,中國信託,6160,92,14,78,0.87,12,buy
4/24,2412,第一金-新興,0035003300380041,0,22,-22,0.24,12,sell
4/24,2412,第一金-澎湖,5387,57,3,54,0.6,13,buy
4/24,2412,美好-富順,003500320036004b,0,18,-18,0.2,13,sell
4/24,2412,元大-大里,0039003800310067,50,2,48,0.53,14,buy
4/24,2412,台新-北新莊,0039004200320038,3,20,-17,0.19,14,sell
4/24,2412,群益金鼎-永和,003900310038004a,61,20,41,0.46,15,buy
4/24,2412,元大-中和,0039003800390065,4,19,-15,0.17,15,sell
