date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/05,2330,台灣摩根士丹利,1470,5678,571,5107,14.48,1,buy
8/05,2330,凱基-站前,0039003200300046,20,1474,-1454,4.12,1,sell
8/05,2330,摩根大通,8440,4738,1665,3073,8.71,2,buy
8/05,2330,美商高盛,1480,1026,1914,-888,2.52,2,sell
8/05,2330,新加坡商瑞銀,1650,3099,1052,2047,5.8,3,buy
8/05,2330,凱基-台北,9268,974,1844,-870,2.47,3,sell
8/05,2330,富邦證券,9600,1726,409,1317,3.73,4,buy
8/05,2330,國泰-敦南,8888,124,561,-437,1.24,4,sell
8/05,2330,元大證券,9800,2544,1402,1142,3.24,5,buy
8/05,2330,凱基,9200,249,683,-434,1.23,5,sell
8/05,2330,永豐金-匯立,0039004100380031,1049,145,904,2.56,6,buy
8/05,2330,港商野村,1560,531,927,-396,1.12,6,sell
8/05,2330,永豐金證券,0039004100300030,1416,516,900,2.55,7,buy
8/05,2330,統一,5850,40,416,-376,1.07,7,sell
8/05,2330,花旗環球,1590,1233,339,894,2.53,8,buy
8/05,2330,國泰證券,8880,843,1117,-274,0.78,8,sell
8/05,2330,大和國泰,8890,681,37,644,1.83,9,buy
8/05,2330,群益金鼎-北高雄,0039003100330052,1,241,-240,0.68,9,sell
8/05,2330,中國信託,6160,733,193,540,1.53,10,buy
8/05,2330,新光,8560,77,265,-188,0.53,10,sell
8/05,2330,國票-敦北法人,0037003700390063,460,22,438,1.24,11,buy
8/05,2330,德信,6910,1,180,-179,0.51,11,sell
8/05,2330,第一金,5380,448,16,432,1.22,12,buy
8/05,2330,國泰-台中,8882,37,171,-134,0.38,12,sell
8/05,2330,群益金鼎,9100,516,90,426,1.21,13,buy
8/05,2330,富邦-仁愛,9676,49,160,-111,0.31,13,sell
8/05,2330,兆豐證券,7000,346,92,254,0.72,14,buy
8/05,2330,國泰-桃園,8885,14,116,-102,0.29,14,sell
8/05,2330,富邦-南京,0039003600310043,294,55,239,0.68,15,buy
8/05,2330,玉山證券,8840,29,130,-101,0.29,15,sell
8/05,2317,摩根大通,8440,10133,2323,7810,10.76,1,buy
8/05,2317,港商野村,1560,295,1361,-1066,1.47,1,sell
8/05,2317,台灣摩根士丹利,1470,9007,1221,7786,10.72,2,buy
8/05,2317,國泰-敦南,8888,471,1209,-738,1.02,2,sell
8/05,2317,元大證券,9800,10553,4203,6350,8.74,3,buy
8/05,2317,國票-南京,003700370039006e,4,538,-534,0.74,3,sell
