date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/06,2330,美林,1440,2244,787,1457,6.03,1,buy
8/06,2330,美商高盛,1480,672,4762,-4090,16.92,1,sell
8/06,2330,永豐金-匯立,0039004100380031,942,62,880,3.64,2,buy
8/06,2330,富邦證券,9600,1440,3159,-1719,7.11,2,sell
8/06,2330,國泰證券,8880,971,467,504,2.09,3,buy
8/06,2330,凱基-台北,9268,800,1906,-1106,4.58,3,sell
8/06,2330,香港上海匯豐,8960,499,132,367,1.52,4,buy
8/06,2330,永豐金證券,0039004100300030,123,579,-456,1.89,4,sell
8/06,2330,新加坡商瑞銀,1650,1255,950,305,1.26,5,buy
8/06,2330,法銀巴黎,8900,28,425,-397,1.64,5,sell
8/06,2330,大和國泰,8890,243,2,241,1.0,6,buy
8/06,2330,元大證券,9800,837,1191,-354,1.46,6,sell
8/06,2330,群益金鼎-北高雄,0039003100330052,232,0,232,0.96,7,buy
8/06,2330,花旗環球,1590,579,926,-347,1.44,7,sell
8/06,2330,富邦-南京,0039003600310043,206,4,202,0.84,8,buy
8/06,2330,台灣摩根士丹利,1470,1091,1361,-270,1.12,8,sell
8/06,2330,(牛牛牛)亞證券,6010,170,0,170,0.7,9,buy
8/06,2330,港商野村,1560,175,374,-199,0.82,9,sell
8/06,2330,玉山證券,8840,189,23,166,0.69,10,buy
8/06,2330,港商麥格理,1360,479,574,-95,0.39,10,sell
8/06,2330,宏遠證券,1260,159,17,142,0.59,11,buy
8/06,2330,元大-復北,9872,15,103,-88,0.36,11,sell
8/06,2330,凱基,9200,380,255,125,0.52,12,buy
8/06,2330,統一,5850,72,154,-82,0.34,12,sell
8/06,2330,國泰-敦南,8888,211,94,117,0.48,13,buy
8/06,2330,凱基-信義,9216,1,72,-71,0.29,13,sell
8/06,2330,新光,8560,149,49,100,0.41,14,buy
8/06,2330,凱基-站前,0039003200300046,18,60,-42,0.17,14,sell
8/06,2330,第一金-高雄,5383,94,1,93,0.38,15,buy
8/06,2330,群益金鼎,9100,41,75,-34,0.14,15,sell
8/06,2317,台灣摩根士丹利,1470,8295,426,7869,9.58,1,buy
8/06,2317,花旗環球,1590,1428,2637,-1209,1.47,1,sell
8/06,2317,元大-松江,9801,3741,106,3635,4.42,2,buy
8/06,2317,華南永昌-中正,9359,14,1188,-1174,1.43,2,sell
8/06,2317,美林,1440,4150,590,3560,4.33,3,buy
8/06,2317,國泰-敦南,8888,782,1584,-802,0.98,3,sell
8/06,2317,元大證券,9800,11571,8182,3389,4.12,4,buy
8/06,2317,第一金-中山,5389,3,617,-614,0.75,4,sell
8/06,2317,美商高盛,1480,4419,1902,2517,3.06,5,buy
8/06,2317,元大-北府,0039003800300044,31,428,-397,0.48,5,sell
8/06,2317,富邦證券,9600,3784,1678,2106,2.56,6,buy
8/06,2317,臺銀,1040,209,458,-249,0.3,6,sell
8/06,2317,新加坡商瑞銀,1650,2181,325,1856,2.26,7,buy
8/06,2317,新光,8560,266,514,-248,0.3,7,sell
8/06,2317,摩根大通,8440,4109,2474,1635,1.99,8,buy
8/06,2317,永豐金證券,0039004100300030,502,735,-233,0.28,8,sell
8/06,2317,國泰證券,8880,1067,44,1023,1.24,9,buy
8/06,2317,富邦-陽明,9604,54,285,-231,0.28,9,sell
8/06,2317,港商麥格理,1360,2555,1579,976,1.19,10,buy
