date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/08,2330,港商麥格理,1360,1837,153,1684,6.75,1,buy
7/08,2330,摩根大通,8440,1632,3797,-2165,8.68,1,sell
7/08,2330,永豐金證券,0039004100300030,1444,411,1033,4.14,2,buy
7/08,2330,美商高盛,1480,1948,3933,-1985,7.96,2,sell
7/08,2330,花旗環球,1590,1511,812,699,2.8,3,buy
7/08,2330,台灣摩根士丹利,1470,352,1865,-1513,6.07,3,sell
7/08,2330,美林,1440,1978,1404,574,2.3,4,buy
7/08,2330,永豐金-匯立,0039004100380031,270,1692,-1422,5.7,4,sell
7/08,2330,凱基-雙和,0039003200300043,395,1,394,1.58,5,buy
7/08,2330,新加坡商瑞銀,1650,1108,1530,-422,1.69,5,sell
7/08,2330,凱基,9200,343,112,231,0.93,6,buy
7/08,2330,凱基-台北,9268,990,1325,-335,1.34,6,sell
7/08,2330,富邦證券,9600,355,225,130,0.52,7,buy
7/08,2330,法銀巴黎,8900,51,216,-165,0.66,7,sell
7/08,2330,國泰證券,8880,140,14,126,0.51,8,buy
7/08,2330,富邦-南京,0039003600310043,4,136,-132,0.53,8,sell
7/08,2330,統一,5850,171,53,118,0.47,9,buy
7/08,2330,凱基-城中,9227,2,65,-63,0.25,9,sell
7/08,2330,宏遠證券,1260,217,103,114,0.46,10,buy
7/08,2330,兆豐-高雄,003700300030005a,6,57,-51,0.2,10,sell
7/08,2330,玉山證券,8840,128,28,100,0.4,11,buy
7/08,2330,永豐金-萬盛,0039004100390032,11,54,-43,0.17,11,sell
7/08,2330,群益金鼎,9100,169,71,98,0.39,12,buy
7/08,2330,永豐金-台中,003900410039004c,16,56,-40,0.16,12,sell
7/08,2330,元大-復北,9872,102,11,91,0.36,13,buy
7/08,2330,香港上海匯豐,8960,147,185,-38,0.15,13,sell
7/08,2330,元大-羅東,0039003800320041,81,4,77,0.31,14,buy
7/08,2330,第一金-路竹,0035003300380050,9,34,-25,0.1,14,sell
7/08,2330,中國信託,6160,170,102,68,0.27,15,buy
7/08,2330,新光-台中,8561,35,59,-24,0.1,15,sell
7/08,2317,摩根大通,8440,5485,3428,2057,5.43,1,buy
7/08,2317,凱基-台北,9268,1135,3445,-2310,6.1,1,sell
7/08,2317,港商麥格理,1360,1908,368,1540,4.07,2,buy
7/08,2317,香港上海匯豐,8960,97,2265,-2168,5.73,2,sell
7/08,2317,新加坡商瑞銀,1650,1882,625,1257,3.32,3,buy
7/08,2317,台灣摩根士丹利,1470,1077,3198,-2121,5.6,3,sell
7/08,2317,花旗環球,1590,1208,127,1081,2.86,4,buy
7/08,2317,統一,5850,47,1915,-1868,4.93,4,sell
7/08,2317,凱基,9200,1060,23,1037,2.74,5,buy
7/08,2317,元大證券,9800,1974,3554,-1580,4.17,5,sell
7/08,2317,永豐金證券,0039004100300030,739,369,370,0.98,6,buy
7/08,2317,美林,1440,1459,2816,-1357,3.58,6,sell
7/08,2317,法銀巴黎,8900,332,100,232,0.61,7,buy
7/08,2317,台新,0039004200300030,309,1108,-799,2.11,7,sell
7/08,2317,永豐金-匯立,0039004100380031,285,69,216,0.57,8,buy
7/08,2317,中國信託-高雄,003600310036004b,200,745,-545,1.44,8,sell
7/08,2317,凱基-中山,9229,199,13,186,0.49,9,buy
7/08,2317,永豐金-台南,0039004100390068,25,323,-298,0.79,9,sell
7/08,2317,富邦證券,9600,195,37,158,0.42,10,buy
7/08,2317,康和-石牌,0038003400350052,0,260,-260,0.69,10,sell
7/08,2317,台新-緯城,0039004200320041,145,2,143,0.38,11,buy
7/08,2317,中國信託-新竹,6165,19,184,-165,0.44,11,sell
7/08,2317,群益金鼎-三重,0039003100330067,118,8,110,0.29,12,buy
7/08,2317,元大-豐原站前,0039003800390057,8,156,-148,0.39,12,sell
7/08,2317,元大-屏東,9892,115,8,107,0.28,13,buy
7/08,2317,康和,8450,0,132,-132,0.35,13,sell
7/08,2317,第一金-台南,5384,138,38,100,0.26,14,buy
7/08,2317,美商高盛,1480,1714,1815,-101,0.27,14,sell
7/08,2317,富邦-永和,9654,129,37,92,0.24,15,buy
7/08,2317,台新-城東,0039004200320072,20,112,-92,0.24,15,sell
7/08,2454,凱基-站前,0039003200300046,424,3,421,6.33,1,buy
7/08,2454,永豐金-匯立,0039004100380031,24,621,-597,8.98,1,sell
7/08,2454,台灣摩根士丹利,1470,660,301,359,5.4,2,buy
7/08,2454,摩根大通,8440,274,685,-411,6.18,2,sell
7/08,2454,富邦-新店,9661,243,4,239,3.6,3,buy
7/08,2454,美商高盛,1480,531,870,-339,5.1,3,sell
7/08,2454,新加坡商瑞銀,1650,487,328,159,2.39,4,buy
7/08,2454,花旗環球,1590,45,300,-255,3.84,4,sell
7/08,2454,凱基-台北,9268,339,225,114,1.72,5,buy
7/08,2454,香港上海匯豐,8960,76,229,-153,2.3,5,sell
7/08,2454,永豐金證券,0039004100300030,161,108,53,0.8,6,buy
7/08,2454,華南永昌,9300,12,156,-144,2.17,6,sell
7/08,2454,港商麥格理,1360,298,252,46,0.69,7,buy
7/08,2454,宏遠證券,1260,1,145,-144,2.17,7,sell
7/08,2454,國票-敦北法人,0037003700390063,44,3,41,0.62,8,buy
7/08,2454,群益金鼎,9100,20,66,-46,0.69,8,sell
7/08,2454,統一,5850,91,58,33,0.5,9,buy
7/08,2454,大和國泰,8890,3,37,-34,0.51,9,sell
7/08,2454,群益金鼎-敦南,9101,27,0,27,0.41,10,buy
7/08,2454,群益金鼎-民權,9131,4,34,-30,0.45,10,sell
7/08,2454,永豐金-內湖,0039004100390067,31,4,27,0.41,11,buy
7/08,2454,國泰證券,8880,45,65,-20,0.3,11,sell
7/08,2454,國泰-敦南,8888,91,65,26,0.39,12,buy
7/08,2454,元大證券,9800,277,295,-18,0.27,12,sell
7/08,2454,港商野村,1560,43,18,25,0.38,13,buy
7/08,2454,玉山證券,8840,45,59,-14,0.21,13,sell
7/08,2454,凱基,9200,98,75,23,0.35,14,buy
7/08,2454,新光,8560,40,51,-11,0.17,14,sell
7/08,2454,台新-建北,0039004200310038,17,3,14,0.21,15,buy
7/08,2454,國票-安和,003700370039005a,3,13,-10,0.15,15,sell
7/08,2308,美商高盛,1480,1129,507,622,5.7,1,buy
7/08,2308,台灣摩根士丹利,1470,568,2178,-1610,14.75,1,sell
7/08,2308,花旗環球,1590,645,214,431,3.95,2,buy
7/08,2308,摩根大通,8440,816,1578,-762,6.98,2,sell
7/08,2308,美林,1440,457,237,220,2.02,3,buy
7/08,2308,國票-敦北法人,0037003700390063,15,406,-391,3.58,3,sell
7/08,2308,元大證券,9800,1267,1063,204,1.87,4,buy
7/08,2308,新加坡商瑞銀,1650,290,657,-367,3.36,4,sell
7/08,2308,香港上海匯豐,8960,195,26,169,1.55,5,buy
7/08,2308,港商野村,1560,67,142,-75,0.69,5,sell
